company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_pct,roa_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,fcf_conversion_pct,cfo_quality_score,capital_allocation_pattern,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
DRREDDY,2024-03,19.91,28.32,19.74,19.95,14.38,0.07,False,51.71,,False,-2928.0,0.72,509.0,14.4,6.42,High Quality,Shareholder Returns,5578.0,340.41,0.22,5.16,16.22,18.81,29.58,30.07,140.76
EICHERMOT,2012-12,7.43,8.61,27.07,28.69,10.62,0.01,False,171.5,,False,-615.0,1.43,-277.0,12.1,-50.36,High Quality,Shareholder Returns,475.0,65.0,3.58,0.51,7.76,,,,-57.97
EICHERMOT,2013-12,7.71,10.5,25.55,28.88,9.84,0.04,False,101.0,,False,-741.0,1.28,-74.0,11.6,-10.35,High Quality,Shareholder Returns,525.0,76.11,4.0,1.57,10.51,,,,-7.73
EICHERMOT,2014-12,8.03,12.79,27.9,38.74,10.96,0.02,False,122.3,,False,-1020.0,1.36,-167.0,13.89,-14.94,High Quality,Shareholder Returns,702.0,93.19,3.13,0.91,11.98,,,,-30.03
EICHERMOT,2016-03,21.68,27.38,36.63,43.98,27.09,0.01,False,1008.0,,False,-3365.0,1.25,462.0,16.22,27.34,High Quality,Shareholder Returns,1338.0,135.3,1.49,0.47,23.7,,,,136.85
EICHERMOT,2017-03,23.7,30.91,31.19,37.5,23.78,0.02,False,647.5,,False,-4875.0,1.0,-36.0,24.8,-1.66,High Quality,Mixed,1667.0,197.96,0.96,1.6,24.29,,,,10.67
EICHERMOT,2018-03,21.86,31.33,27.88,36.65,20.58,0.02,False,669.0,,False,-5430.0,0.94,337.0,23.93,12.0,High Quality,Shareholder Returns,1960.0,260.37,0.77,1.59,27.69,,,,101.83
EICHERMOT,2019-03,22.49,29.64,24.7,29.47,19.35,0.02,False,515.0,,False,-4736.0,0.86,915.0,6.74,31.51,High Quality,Shareholder Returns,2203.0,330.3,0.68,1.64,16.08,,,,245.38
EICHERMOT,2020-03,19.96,23.85,18.3,18.66,14.67,0.02,False,145.0,,False,-5500.0,0.74,186.0,16.47,8.52,High Quality,Shareholder Returns,1827.0,369.67,1.04,2.0,18.51,,,,59.73
EICHERMOT,2021-03,15.45,20.45,11.78,13.16,9.25,0.02,False,141.56,,False,-3683.0,0.6,66.0,18.64,3.7,High Quality,Shareholder Returns,1347.0,423.63,2.52,1.5,19.39,,,,25.62
EICHERMOT,2022-03,16.28,21.15,13.3,15.85,10.39,0.01,False,140.74,,False,-7613.0,0.64,544.0,9.55,24.98,High Quality,Shareholder Returns,1677.0,466.96,2.03,0.67,14.83,,,,145.99
EICHERMOT,2023-03,20.18,23.86,19.44,20.35,15.18,0.02,False,155.5,,False,-12033.0,0.75,426.0,16.6,12.36,Moderate,Reinvestor,2914.0,555.19,1.2,1.5,19.55,,,,120.2
EICHERMOT,2024-03,24.2,26.18,22.17,20.97,17.31,0.02,False,114.71,,False,-13108.0,0.72,890.0,17.14,20.56,Moderate,Reinvestor,4001.0,668.33,0.87,1.81,22.52,20.94,53.14,64.83,238.42
GAIL,2013-03,8.57,14.57,15.17,-30.04,7.3,0.57,False,19.03,,False,15218.0,0.85,-2023.0,16.92,-27.24,High Quality,Mixed,436.7,227.08,0.64,27.54,12.95,,,,-497.99
GAIL,2014-03,7.75,12.93,14.75,-30.94,7.16,0.57,False,13.8,,False,17255.0,0.92,149.0,7.23,1.87,High Quality,Shareholder Returns,478.6,255.96,0.59,27.72,7.47,,,,44.66
GAIL,2015-03,5.22,9.3,9.29,-35.71,4.54,0.54,False,10.09,,False,17019.0,0.87,1405.0,4.64,24.95,High Quality,Shareholder Returns,316.0,268.31,0.76,26.25,6.96,,,,356.01
GAIL,2016-03,3.6,8.71,5.15,-11.92,3.17,0.25,False,6.41,,False,-792.0,0.88,3056.0,1.74,67.37,High Quality,Shareholder Returns,187.4,287.09,1.97,15.33,7.61,,,,766.98
GAIL,2017-03,6.95,12.4,8.58,-1.3,5.79,0.17,False,14.21,,False,-3572.0,0.83,5690.0,0.69,94.5,High Quality,Shareholder Returns,337.4,232.44,1.66,11.24,12.41,,,,1427.83
GAIL,2018-03,8.82,14.32,11.53,9.09,7.83,0.09,False,29.66,,False,-6576.0,0.89,6109.0,4.88,78.3,High Quality,Shareholder Returns,480.5,184.83,0.89,6.32,16.09,,,,1534.3
GAIL,2019-03,8.6,13.04,14.24,16.18,9.58,0.05,False,73.31,,False,-8498.0,1.11,2283.0,7.48,22.97,High Quality,Shareholder Returns,655.3,204.01,0.38,3.25,10.48,,,,578.86
GAIL,2020-03,13.12,12.44,19.31,4.11,12.7,0.14,False,41.48,,False,-2981.0,0.97,46.0,11.44,0.51,High Quality,Mixed,951.5,109.24,0.33,9.22,11.51,,,,22.78
GAIL,2021-03,10.71,12.63,11.55,-1.13,7.58,0.15,False,56.3,,False,-5185.0,0.71,4353.0,8.09,60.08,High Quality,Shareholder Returns,614.3,119.78,0.59,9.72,15.67,,,,1095.71
GAIL,2022-03,13.26,16.34,19.19,8.94,12.74,0.14,False,89.53,,False,-7192.0,0.96,3930.0,5.92,25.92,High Quality,Shareholder Returns,1230.4,144.4,0.29,9.54,10.15,,,,993.8
GAIL,2023-03,3.84,5.15,8.62,-15.25,5.19,0.27,False,28.28,,False,568.0,1.35,-4248.0,5.12,-56.64,Moderate,Mixed,559.6,98.75,1.05,16.53,2.2,,,,-1057.59
GAIL,2024-03,7.43,10.74,12.86,-9.27,7.94,0.28,False,23.62,,False,-116.0,1.07,4360.0,6.17,30.46,Moderate,Reinvestor,990.3,117.11,0.37,17.47,9.45,21.19,17.79,20.11,1097.06
GODREJCP,2013-03,13.18,15.52,25.51,-43.1,10.98,0.74,False,13.67,,False,2335.0,0.83,-45.0,13.49,-4.52,Moderate,Mixed,845.0,97.44,2.6,31.92,12.79,,,,1.17
GODREJCP,2014-03,10.78,15.38,21.7,-31.22,9.84,0.63,False,10.26,,False,2237.0,0.91,622.0,6.5,53.21,High Quality,Shareholder Returns,819.0,111.03,2.93,28.52,14.69,,,,166.08
GODREJCP,2015-03,11.8,16.67,22.64,-30.4,10.7,0.63,False,12.96,,False,2531.0,0.91,-209.0,14.94,-15.16,High Quality,Shareholder Returns,976.0,126.79,2.15,29.78,12.41,,,,-40.97
GODREJCP,2016-03,9.86,19.67,19.48,-28.25,8.59,0.68,False,10.9,,False,2701.0,0.87,225.0,7.38,13.58,High Quality,Shareholder Returns,831.0,125.5,2.89,29.87,10.05,,,,65.73
GODREJCP,2017-03,14.11,20.58,24.67,-38.46,10.11,0.75,False,12.88,,False,3067.0,0.72,-383.0,24.2,-20.08,High Quality,Mixed,1308.0,155.94,2.98,30.92,20.07,,,,-83.53
GODREJCP,2018-03,16.59,21.16,26.11,-22.2,11.79,0.56,False,13.68,,False,2511.0,0.71,1387.0,3.41,66.55,High Quality,Shareholder Returns,1634.0,92.03,2.57,25.3,17.5,,,,360.37
GODREJCP,2019-03,22.71,20.67,32.23,-16.81,16.62,0.47,False,10.48,,False,2866.0,0.73,2003.0,2.66,93.95,High Quality,Liquidating Assets,2342.0,71.25,1.88,24.0,16.76,,,,518.64
GODREJCP,2020-03,15.1,21.73,18.95,-17.55,10.06,0.45,False,9.59,,False,2903.0,0.67,1036.0,5.57,48.1,High Quality,Shareholder Returns,1497.0,77.43,3.67,24.03,16.02,,,,270.03
GODREJCP,2021-03,15.6,21.75,18.23,5.55,12.08,0.2,False,17.55,,False,1185.0,0.77,1738.0,2.65,72.45,High Quality,Shareholder Returns,1721.0,92.54,0.0,13.09,18.41,,,,445.98
GODREJCP,2022-03,14.52,19.62,15.43,5.99,11.09,0.15,False,20.39,,False,689.0,0.76,607.0,6.88,25.2,Moderate,Reinvestor,1783.0,113.29,0.0,10.6,11.82,,,,162.01
GODREJCP,2023-03,12.78,18.35,12.34,9.36,9.76,0.08,False,13.6,,False,-1899.0,0.76,397.0,13.17,16.25,High Quality,Shareholder Returns,1702.0,135.24,0.0,6.48,16.15,,,,107.97
GODREJCP,2024-03,-3.98,20.98,-4.45,-2.06,-3.05,0.26,False,2.41,,False,-282.0,0.77,-1365.0,24.37,-46.16,Accrual Risk,Mixed,-561.0,123.51,,17.52,14.69,17.06,,,-344.12
GRASIM,2013-03,13.54,21.23,19.22,-17.34,8.56,0.49,False,20.83,,False,1539.0,0.63,-1445.0,20.38,-24.39,High Quality,Mixed,1889.0,427.33,0.21,21.64,15.2,,,,-350.92
GRASIM,2014-03,10.43,17.35,13.67,-20.66,6.19,0.45,False,12.28,,False,2070.0,0.59,1213.0,8.25,24.68,High Quality,Shareholder Returns,1477.0,469.89,0.3,20.28,12.53,,,,310.82
GRASIM,2015-03,8.14,16.21,11.16,-27.47,4.78,0.52,False,8.51,,False,4675.0,0.59,2235.0,7.43,43.45,High Quality,Shareholder Returns,1291.0,503.04,0.35,22.08,14.48,,,,564.77
GRASIM,2016-03,10.02,17.14,12.6,-22.53,5.8,0.46,False,10.07,,False,1904.0,0.58,1353.0,13.09,22.89,High Quality,Shareholder Returns,1727.5,589.87,0.26,20.99,17.02,,,,345.36
GRASIM,2017-03,11.77,20.48,13.53,-5.5,6.77,0.29,False,12.06,,False,-4987.0,0.57,3779.0,9.73,51.16,High Quality,Shareholder Returns,2123.0,674.99,0.19,14.68,20.21,,,,952.77
GRASIM,2018-03,6.6,20.78,6.43,-92.3,1.77,1.17,False,3.28,,False,1075.0,0.27,-2594.0,2.77,-22.34,High Quality,Distress Signal,1844.0,875.74,0.41,32.26,-7.41,,,,-644.8
GRASIM,2019-03,3.56,21.55,4.73,-110.16,1.14,1.46,False,2.44,,False,21740.0,0.32,-3871.0,2.87,-23.26,Moderate,Growth Funded by Debt,1372.5,879.09,0.98,35.04,-2.15,,,,-965.39
GRASIM,2020-03,9.73,15.2,11.72,-122.7,2.72,1.5,False,2.53,,False,18440.0,0.28,5256.0,16.65,50.67,Moderate,Reinvestor,3319.5,858.08,0.09,34.72,24.35,,,,1320.04
GRASIM,2021-03,9.14,24.39,10.67,-86.93,2.61,1.21,False,3.45,,False,-8939.0,0.29,7929.0,9.35,42.55,Moderate,Reinvestor,3493.5,992.33,0.2,29.58,19.73,,,,1987.86
GRASIM,2022-03,11.71,21.35,14.8,-68.01,3.88,0.99,False,4.62,,False,-22022.0,0.33,5985.0,1.1,29.29,Moderate,Reinvestor,5603.0,1146.95,0.08,25.85,7.35,,,,1503.85
GRASIM,2023-03,9.42,18.35,14.07,-97.79,3.29,1.31,False,4.19,,False,-2316.0,0.35,-26397.0,11.66,-122.27,Moderate,Growth Funded by Debt,5539.0,1193.06,0.09,30.59,-10.78,,,,-6592.56
GRASIM,2024-03,7.58,20.76,11.2,-117.41,2.41,1.55,False,3.02,,False,7849.0,0.32,-33833.0,17.65,-124.41,Moderate,Growth Funded by Debt,4963.0,1333.13,0.12,33.28,-8.18,36.24,21.31,8.32,-8452.95
HAL,2013-03,20.92,5.36,,127.79,,,False,820.6,,False,0.0,,,,,,Pre-Revenue,599.4,,0.93,,,,,,
HAL,2014-03,17.79,10.37,,260.36,,,False,523.5,,False,0.0,,,,,,Pre-Revenue,538.6,,1.23,,,,,,
HAL,2015-03,15.18,14.95,,291.69,,,False,266.2,,False,0.0,,,,,,Pre-Revenue,477.6,,0.84,,,,,,
HAL,2016-03,11.92,14.79,1665.0,250.25,1135.23,0.15,False,679.33,,False,18.0,95.22,,,,,Pre-Revenue,399.6,120.0,1.55,10.23,,,,,
HAL,2017-03,14.57,18.03,1966.92,397.3,1538.82,0.02,False,267.5,,False,-20.0,105.59,2598.0,16.83,80.28,Accrual Risk,Other,523.2,133.0,1.19,1.18,-2.36,,,,1529.58
HAL,2018-03,10.73,18.68,1528.46,320.98,1196.99,0.02,False,120.6,,False,-21.0,111.56,-140.0,3.21,-4.05,Accrual Risk,Other,397.4,130.0,2.72,1.81,-3.96,,,,649.05
HAL,2019-03,11.73,22.84,1763.91,394.21,1340.57,0.06,False,27.94,,False,-14.0,114.33,-2402.0,26.45,-52.57,Accrual Risk,Distress Signal,469.2,133.0,1.19,4.57,-38.45,,,,178.55
HAL,2020-03,13.25,22.76,2059.42,429.4,1642.77,0.01,False,14.75,,False,-16.0,123.96,203.0,6.22,4.16,Accrual Risk,Mixed,568.4,138.0,1.37,1.16,7.17,,,,979.61
HAL,2021-03,14.16,23.34,2249.31,410.07,1741.4,0.04,False,21.35,,False,-11.0,123.02,13934.0,5.2,260.89,Accrual Risk,Reinvestor,647.8,144.0,0.96,3.23,66.1,,,,4484.72
HAL,2022-03,20.66,22.01,3324.18,428.19,2517.82,0.08,False,98.55,,False,-17.0,121.88,-2609.0,51.95,-48.14,Moderate,Reinvestor,1017.2,153.0,0.51,5.94,41.35,,,,813.41
HAL,2023-03,21.58,24.77,3283.05,337.68,2144.28,0.27,False,130.33,,False,12.0,99.37,3102.0,21.29,46.51,High Quality,Shareholder Returns,1162.2,177.0,0.55,17.34,32.81,,,,2137.73
HAL,2024-03,25.0,32.09,3816.58,599.75,1687.78,0.62,False,270.88,,False,80.0,67.51,1814.0,21.11,18.61,High Quality,Shareholder Returns,1519.0,199.0,0.41,27.33,27.08,16.22,20.44,-1.67,1835.84
HAVELLS,2013-03,8.14,9.45,40.29,-19.85,13.03,0.68,False,7.28,,False,982.0,1.6,494.0,2.02,73.29,High Quality,Shareholder Returns,581.0,23.26,2.75,22.03,8.94,,,,138.87
HAVELLS,2014-03,5.54,9.65,26.77,-15.54,8.36,0.63,False,7.96,,False,1054.0,1.51,492.0,4.67,63.32,High Quality,Shareholder Returns,446.0,26.87,9.42,19.77,10.78,,,,133.17
HAVELLS,2015-03,4.55,8.92,21.18,16.91,8.04,0.23,False,8.36,,False,424.0,1.77,478.0,5.73,63.31,High Quality,Shareholder Returns,385.0,29.32,12.73,8.86,11.37,,,,127.94
HAVELLS,2016-03,17.12,10.48,42.95,20.94,29.63,0.04,False,19.18,,False,-55.0,1.73,392.0,1.59,49.25,High Quality,Shareholder Returns,1300.0,48.82,2.23,3.05,6.76,,,,120.42
HAVELLS,2017-03,8.06,13.3,15.08,17.87,9.56,0.06,False,65.92,,False,46.0,1.19,547.0,3.59,67.12,High Quality,Shareholder Returns,494.0,52.84,8.91,4.02,12.51,,,,144.93
HAVELLS,2018-03,8.14,12.73,17.72,23.72,10.0,0.03,False,45.2,,False,115.0,1.23,154.0,11.66,14.91,High Quality,Shareholder Returns,661.0,59.21,0.61,1.74,13.55,,,,47.47
HAVELLS,2019-03,7.82,11.8,18.77,25.19,11.02,0.02,False,82.06,,False,94.0,1.41,686.0,1.84,57.7,High Quality,Liquidating Assets,788.0,66.63,4.57,1.32,4.97,,,,180.9
HAVELLS,2020-03,7.79,11.3,17.05,21.96,10.39,0.02,False,23.02,,False,72.0,1.33,279.0,5.81,26.15,High Quality,Shareholder Returns,735.0,68.44,4.63,1.02,8.76,,,,78.56
HAVELLS,2021-03,9.98,15.2,20.17,19.68,11.79,0.1,False,19.73,,False,215.0,1.18,-103.0,7.3,-6.48,High Quality,Mixed,1044.0,82.17,3.74,5.89,6.31,,,,-15.27
HAVELLS,2022-03,8.58,12.73,19.92,18.5,11.37,0.1,False,28.87,,False,190.0,1.32,969.0,5.45,54.59,High Quality,Shareholder Returns,1196.0,95.29,3.26,5.85,12.4,,,,252.22
HAVELLS,2023-03,6.34,9.59,16.18,20.2,9.61,0.03,False,32.71,,False,22.0,1.52,596.0,0.18,36.77,Moderate,Liquidating Assets,1072.0,105.17,4.1,2.0,3.34,,,,157.03
HAVELLS,2024-03,6.84,10.12,17.07,20.27,10.22,0.04,False,25.36,,False,283.0,1.5,335.0,8.7,17.81,High Quality,Shareholder Returns,1271.0,118.21,3.46,2.44,10.51,21.11,16.95,17.32,92.28
HCLTECH,2013-06,15.79,22.2,30.69,33.59,18.04,0.08,False,56.72,,False,331.0,1.14,2131.0,9.23,37.52,High Quality,Shareholder Returns,2020.0,189.41,0.52,4.66,17.56,,,,548.88
HCLTECH,2014-06,20.31,25.0,33.39,34.68,21.77,0.05,False,76.42,,False,356.0,1.07,1615.0,15.06,20.1,High Quality,Shareholder Returns,3264.0,279.29,0.17,3.4,20.09,,,,422.62
HCLTECH,2015-06,20.0,23.12,30.31,31.83,20.83,0.03,False,105.63,,False,-221.0,1.04,3451.0,5.69,40.67,Moderate,Reinvestor,3671.0,172.41,0.79,1.84,15.09,,,,880.53
HCLTECH,2016-03,17.99,21.37,20.45,20.01,14.24,0.04,False,101.69,,False,392.0,0.79,1615.0,7.09,24.27,Moderate,Reinvestor,2801.0,194.26,0.71,2.77,12.28,,,,416.92
HCLTECH,2017-03,18.09,21.84,26.12,29.04,18.81,0.02,False,128.75,,False,-724.0,1.04,5105.0,8.18,49.13,Moderate,Reinvestor,4303.0,231.22,0.46,1.27,18.91,,,,1292.01
HCLTECH,2018-03,17.25,22.24,23.97,28.3,18.17,0.02,False,180.81,,False,-2103.0,1.05,6092.0,4.42,54.17,Moderate,Reinvestor,4361.0,261.77,0.22,1.16,16.47,,,,1537.85
HCLTECH,2019-03,16.75,23.05,24.46,22.4,17.34,0.1,False,85.45,,False,1890.0,1.04,5715.0,5.39,41.04,Moderate,Reinvestor,5060.0,305.28,0.11,7.19,14.85,,,,1443.39
HCLTECH,2020-03,15.64,24.5,21.57,17.06,13.35,0.16,False,35.46,,False,920.0,0.85,1027.0,17.45,5.93,Moderate,Reinvestor,5528.5,188.83,0.23,9.64,18.9,,,,269.39
HCLTECH,2021-03,14.82,26.6,18.64,20.43,12.98,0.11,False,41.05,,False,2.0,0.88,13953.0,7.52,69.6,High Quality,Shareholder Returns,5584.5,220.67,0.21,7.98,26.03,,,,3499.86
HCLTECH,2022-03,15.79,23.97,21.84,21.42,15.21,0.1,False,67.7,,False,-8.0,0.96,18497.0,1.86,90.1,High Quality,Liquidating Assets,6761.5,228.04,0.62,7.13,19.73,,,,4637.46
HCLTECH,2023-03,14.63,22.3,22.7,25.64,15.92,0.07,False,67.95,,False,-701.0,1.09,14436.0,3.52,63.8,High Quality,Shareholder Returns,7422.5,240.9,0.59,5.14,17.75,,,,3622.31
HCLTECH,2024-03,14.29,22.02,23.01,25.46,15.87,0.08,False,46.46,,False,-1379.0,1.11,15840.0,6.01,65.46,High Quality,Shareholder Returns,7855.0,251.43,0.57,5.82,20.42,33.85,31.21,32.88,3973.29
HDFCBANK,2013-03,19.25,35.22,18.84,-865.7,1.69,9.16,False,1.77,,False,224628.0,0.09,-6749.0,2.52,-53.43,Accrual Risk,Growth Funded by Debt,6903.0,76.98,0.28,82.31,-16.3,,,,-1677.31
HDFCBANK,2014-03,20.6,31.74,19.85,-898.81,1.74,9.43,False,1.63,,False,297106.0,0.08,3112.0,2.58,23.04,Accrual Risk,Mixed,8768.0,92.01,0.22,82.74,9.9,,,,788.55
HDFCBANK,2015-03,21.12,31.9,16.95,-773.25,1.76,8.07,False,1.69,,False,360308.0,0.08,-22081.0,1.58,-136.61,Accrual Risk,Growth Funded by Debt,10703.0,126.06,0.18,83.97,-42.0,,,,-5510.29
HDFCBANK,2016-03,20.3,31.75,17.25,-838.91,1.68,8.74,False,1.79,,False,455953.0,0.08,-35272.0,1.33,-175.88,Accrual Risk,Growth Funded by Debt,12821.0,146.85,0.15,85.22,-54.52,,,,-8808.19
HDFCBANK,2017-03,20.9,32.56,16.69,-774.38,1.72,8.08,False,1.85,,False,530773.0,0.08,16136.0,1.56,67.64,Accrual Risk,Reinvestor,15317.0,178.94,0.12,83.1,23.59,,,,4043.83
HDFCBANK,2018-03,21.76,34.63,16.94,-827.82,1.68,8.62,False,1.84,,False,706356.0,0.08,16372.0,0.99,55.44,Accrual Risk,Mixed,18561.0,211.17,0.1,85.64,20.18,,,,4103.1
HDFCBANK,2019-03,21.34,33.15,14.61,-674.9,1.74,7.03,False,1.84,,False,790789.0,0.08,-64375.0,1.43,-184.69,Accrual Risk,Growth Funded by Debt,22446.0,281.97,0.08,83.56,-59.79,,,,-16084.33
HDFCBANK,2020-03,22.34,37.2,15.48,-724.85,1.73,7.56,False,1.83,,False,943736.0,0.08,-18272.0,1.15,-40.19,Accrual Risk,Growth Funded by Debt,27296.0,321.82,0.02,84.33,-13.81,,,,-4558.11
HDFCBANK,2021-03,24.78,40.81,15.18,-690.81,1.77,7.2,False,1.92,,False,1072595.0,0.07,40653.0,1.42,77.5,Accrual Risk,Reinvestor,31857.0,380.78,0.03,83.99,33.04,,,,10173.68
HDFCBANK,2022-03,28.07,41.61,15.43,-694.12,1.8,7.22,False,1.78,,False,1335706.0,0.06,-14011.0,1.51,-24.77,Accrual Risk,Growth Funded by Debt,38151.0,445.63,0.06,84.08,-8.8,,,,-3491.43
HDFCBANK,2023-03,27.03,36.92,15.94,-711.55,1.82,7.39,False,1.86,,False,1627630.0,0.07,17822.0,1.75,28.27,Accrual Risk,Mixed,46149.0,518.71,0.05,84.54,12.19,,,,4466.7
HDFCBANK,2024-03,23.07,61.41,14.34,-638.39,1.62,6.81,False,1.4,,True,2101821.0,0.07,35669.0,5.85,20.48,Accrual Risk,Liquidating Assets,65446.0,600.52,0.04,77.11,6.72,51.23,56.81,43.1,8927.01
HDFCLIFE,2013-03,3.18,96.27,33.43,986.52,1.07,0.0,False,483.54,,False,-40404.0,0.34,,,,,Pre-Revenue,44.7,6.7,0.0,0.0,,,,,
HDFCLIFE,2014-03,4.22,96.48,37.6,841.09,1.39,0.0,False,68.73,,False,-50527.0,0.33,,,,,Pre-Revenue,72.5,9.66,1.93,0.0,,,,,
HDFCLIFE,2015-03,2.89,96.79,30.93,1019.39,1.13,0.0,False,333.47,,False,-67024.0,0.39,945.0,12.91,3.59,High Quality,Shareholder Returns,78.6,12.74,2.29,0.0,16.38,,,,244.99
HDFCLIFE,2016-03,4.5,94.74,26.33,545.97,1.07,0.0,False,159.19,,False,-74144.0,0.24,1725.0,21.84,10.04,High Quality,Shareholder Returns,81.7,15.55,2.69,0.0,31.35,,,,439.23
HDFCLIFE,2017-03,2.89,96.83,23.18,767.36,0.93,0.0,False,213.5,,False,-91723.0,0.32,1053.0,16.89,3.55,High Quality,Shareholder Returns,88.7,19.15,2.82,0.0,20.33,,,,270.0
HDFCLIFE,2018-03,3.43,96.67,23.53,656.69,1.0,0.0,False,110.6,,False,-106590.0,0.29,2318.0,13.7,7.43,High Quality,Shareholder Returns,110.7,23.38,2.26,0.0,20.89,,,,586.49
HDFCLIFE,2019-03,3.29,96.87,22.65,661.86,0.98,0.0,False,276.79,,False,-124958.0,0.3,-314.0,26.21,-0.83,High Quality,Shareholder Returns,127.8,27.97,2.03,0.0,25.4,,,,-71.77
HDFCLIFE,2020-03,4.41,96.12,19.05,412.01,0.98,0.0,False,76.54,,False,-127256.0,0.22,-401.0,26.51,-1.42,High Quality,Mixed,129.7,33.71,0.0,0.0,25.15,,,,-94.14
HDFCLIFE,2021-03,1.9,98.27,15.75,801.91,0.76,0.07,False,157.97,,False,-172964.0,0.4,751.0,12.52,1.07,High Quality,Mixed,136.1,42.75,2.2,0.33,13.57,,,,192.35
HDFCLIFE,2022-03,1.98,98.84,8.5,419.58,0.58,0.04,False,86.62,,False,-215951.0,0.29,5142.0,1.19,7.75,High Quality,Shareholder Returns,132.7,73.89,2.03,0.26,8.85,,,,1288.27
HDFCLIFE,2023-03,1.95,99.89,10.53,529.32,0.55,0.07,False,48.8,,False,-237247.0,0.28,-3188.0,14.34,-4.55,High Quality,Mixed,136.8,60.46,2.19,0.38,9.8,,,,-793.74
HDFCLIFE,2024-03,1.55,99.48,10.73,678.2,0.52,0.06,False,192.29,,False,-290178.0,0.34,-2893.0,13.42,-2.87,High Quality,Shareholder Returns,157.4,68.18,1.72,0.31,10.56,48.48,28.63,28.47,-720.05
HEROMOTOCO,2014-03,8.32,85.94,37.38,318.54,20.77,0.05,False,50.55,,False,-3822.0,2.5,1347.0,6.39,6.2,High Quality,Shareholder Returns,1051.0,281.15,2.95,2.81,11.72,,,,353.37
HEROMOTOCO,2015-03,8.58,87.22,36.15,337.82,22.19,0.02,False,73.94,,False,-3018.0,2.58,2217.0,0.11,9.23,High Quality,Liquidating Assets,1182.0,327.0,2.16,0.94,7.94,,,,570.98
HEROMOTOCO,2016-03,10.94,84.45,35.23,256.56,24.13,0.03,False,57.12,,False,-4269.0,2.21,1422.0,8.08,5.92,High Quality,Shareholder Returns,1556.0,441.7,1.48,1.8,13.08,,,,373.07
HEROMOTOCO,2017-03,12.39,83.97,34.37,219.67,23.16,0.03,False,28.97,,False,-5805.0,1.87,2035.0,6.89,8.47,High Quality,Shareholder Returns,1773.0,515.8,1.33,1.7,14.01,,,,526.23
HEROMOTOCO,2018-03,11.47,83.57,31.09,214.36,21.39,0.02,False,48.12,,False,-7441.0,1.87,2159.0,5.72,7.96,High Quality,Shareholder Returns,1861.0,598.6,1.37,1.31,12.38,,,,555.74
HEROMOTOCO,2019-03,10.2,85.21,26.42,208.34,18.73,0.02,False,39.08,,False,-5802.0,1.84,2330.0,3.82,8.05,Moderate,Liquidating Assets,1733.0,656.0,1.44,1.69,3.04,,,,596.34
HEROMOTOCO,2020-03,12.51,86.09,25.4,162.15,18.6,0.03,False,17.57,,False,-7906.0,1.49,2699.0,9.64,10.72,High Quality,Shareholder Returns,1829.5,720.3,1.34,2.3,18.86,,,,688.88
HEROMOTOCO,2021-03,9.48,86.9,19.05,163.15,12.71,0.04,False,48.67,,False,-9998.0,1.34,1821.0,7.39,6.77,High Quality,Shareholder Returns,1468.0,770.8,2.45,2.53,13.28,,,,465.56
HEROMOTOCO,2022-03,7.88,88.98,14.7,155.35,10.36,0.04,False,48.27,,False,-9923.0,1.31,1882.0,0.75,7.16,High Quality,Shareholder Returns,1164.5,792.35,3.52,2.69,7.12,,,,478.74
HEROMOTOCO,2023-03,8.2,88.0,16.81,169.95,11.71,0.03,False,53.04,,False,-10323.0,1.43,2193.0,1.23,7.3,High Quality,Shareholder Returns,1400.0,832.8,2.54,2.37,7.65,,,,557.43
HEROMOTOCO,2024-03,9.9,86.15,21.14,173.1,14.31,0.03,False,47.27,,False,-12145.0,1.44,3095.0,4.84,9.51,High Quality,Shareholder Returns,1871.0,884.95,2.0,2.32,13.03,8.38,12.23,12.24,785.09
HINDALCO,2013-03,3.75,90.4,8.51,40.74,2.49,1.61,False,65.26,,False,44350.0,0.67,-10824.0,17.21,-14.93,Moderate,Mixed,3007.0,184.97,0.2,47.23,3.71,,,,-2702.31
HINDALCO,2014-03,2.5,90.85,5.41,33.94,1.59,1.59,False,117.7,,False,51795.0,0.64,-139.0,9.23,-0.17,High Quality,Mixed,2195.0,197.11,0.41,46.93,9.07,,,,-32.38
HINDALCO,2015-03,0.25,91.52,0.68,64.49,0.18,1.79,False,-114.72,,True,56122.0,0.74,3270.0,3.71,3.43,High Quality,Shareholder Returns,259.0,185.16,9.27,48.3,6.85,,,,817.78
HINDALCO,2016-03,-0.71,92.12,-1.73,52.12,-0.5,1.66,False,60.66,,False,55089.0,0.7,8468.0,3.26,9.31,High Quality,Shareholder Returns,-702.0,196.18,11.68,47.86,11.83,,,,2116.26
HINDALCO,2017-03,1.88,87.71,4.09,47.61,1.29,1.39,False,73.35,,False,48660.0,0.69,9811.0,2.87,11.17,High Quality,Shareholder Returns,1882.0,206.54,0.69,43.67,12.66,,,,2454.57
